STOP_ID,STOP_TYPE,X,Y,LAST_UPDATE_DATE,STOP_CODE 
8120,1,847078,819718,2023-03-04,
8121,1,847109,819711,2023-03-04,
8122,1,847215,819284,2023-03-04,
8123,1,847247,819254,2023-03-04,
8125,1,847365,818979,2023-07-12,
8126,1,847434,818737,2023-03-04,
8127,1,847436,818421,2023-03-04,
8128,1,847418,818357,2023-03-04,
8129,1,847541,818092,2023-03-04,
8130,1,847530,818096,2023-03-04,
8131,1,847772,817808,2023-07-12,
8132,1,847855,817710,2023-03-04,
8133,1,847910,817666,2023-03-04,
8134,1,848089,817486,2023-03-04,
8135,1,848024,817404,2023-03-04,
8136,1,847888,816972,2023-03-04,
8137,1,847873,817028,2023-03-04,
8139,1,846251,816160,2023-03-04,
8140,1,846197,816392,2023-03-04,
8141,1,846253,816072,2023-03-04,
8142,1,846023,816460,2023-03-04,
8143,1,845894,816049,2023-03-04,
8144,1,846111,815922,2023-03-04,
8145,1,846208,816739,2023-03-04,
8146,1,846241,817281,2023-03-04,
8147,1,846139,817539,2023-03-04,
8148,1,846131,817607,2023-03-04,
8149,1,845648,818766,2023-03-04,
8150,1,845779,819873,2023-03-04,
8151,1,845947,819830,2023-03-04,
8152,1,845958,819789,2023-03-04,
8153,1,844955,819781,2023-03-04,
8154,1,844627,820475,2023-03-04,
8155,1,844692,820527,2023-03-04,
8156,1,844368,820253,2023-03-04,
8157,1,844785,819139,2023-03-04,
8158,1,844716,819078,2023-03-04,
8159,1,844715,819052,2023-03-04,
8160,1,844580,819029,2023-03-04,
8161,1,844604,818871,2023-03-04,
8163,1,844138,818802,2023-03-04,
8164,1,844155,818634,2023-03-04,
8168,1,844622,819479,2023-03-04,
8169,1,844007,819831,2023-03-04,
8170,1,844253,819902,2023-03-04,
8171,1,843835,820262,2023-03-04,
8172,1,843361,820051,2023-03-04,
8173,1,843231,820146,2023-03-04,
8174,1,843176,820213,2023-03-04,
8175,1,843817,820416,2023-03-04,
8176,1,843690,820424,2023-03-04,
8178,1,842679,818932,2023-03-04,
8179,1,842532,818715,2023-03-04,
8180,1,842633,818252,2023-03-04,
8181,1,842884,817681,2023-03-04,
8182,1,842874,817662,2023-03-04,
8183,1,842970,817537,2023-03-04,
8184,1,842980,817528,2023-03-04,
8185,1,842742,817497,2023-03-04,
8190,1,842543,817078,2023-03-04,
8191,1,842437,817024,2023-03-04,
8192,1,842700,817683,2023-03-04,
8193,1,842635,817822,2023-03-04,
8194,1,842630,817910,2023-03-04,
8195,1,842570,818031,2023-03-04,
8196,1,842544,818034,2023-03-04,
8198,1,842189,818837,2023-03-04,
8199,1,842249,819005,2023-03-04,
8201,1,842295,819036,2023-03-04,
8202,1,842099,819066,2023-03-04,
8203,1,841592,818926,2023-03-04,
8204,1,841179,818702,2023-03-04,
8205,1,841304,818805,2023-03-04,
8206,1,841341,818835,2023-03-04,
8207,1,840895,818760,2023-03-04,
8209,1,840678,819218,2023-03-04,
8211,1,840520,819345,2023-03-04,
8212,1,840297,819431,2023-03-04,
8213,1,840355,819524,2023-03-04,
8214,1,840202,819674,2023-03-04,
8216,1,840230,819774,2023-03-04,
8217,1,840259,819739,2023-03-04,
8218,1,840310,819690,2023-03-04,
8219,1,840694,819572,2023-03-04,
8220,1,840753,819563,2023-03-04,
8221,1,840780,819490,2023-03-04,
8222,1,840866,819456,2023-03-04,
8223,1,840949,819457,2023-03-04,
8224,1,840963,819417,2023-03-04,
8225,1,841205,819490,2023-03-04,
8226,1,841378,819349,2023-03-04,
8227,1,841668,819206,2023-03-04,
8228,1,841713,819420,2023-03-04,
8229,1,841689,819468,2023-03-04,
8230,1,841685,819634,2023-03-04,
8231,1,841630,819826,2023-03-04,
8232,1,841652,819813,2023-03-04,
8233,1,841385,819789,2023-03-04,
8235,1,841221,819573,2023-03-04,
8237,1,841058,819686,2023-03-04,
8239,1,841010,819793,2023-03-04,
8243,1,841032,820008,2023-03-04,
8244,1,841461,820072,2023-03-04,
8245,1,841902,820015,2023-03-04,
8246,1,842305,819548,2023-03-04,
8247,1,842480,819607,2023-03-04,
8249,1,842372,819957,2023-03-04,
8250,1,842364,819855,2023-03-04,
8251,1,841563,820556,2023-03-04,
8252,1,841440,821068,2023-03-04,
8253,1,841292,821099,2023-03-04,
8254,1,841250,821078,2023-03-04,
8255,1,841457,821231,2023-03-04,
8256,1,841313,821424,2023-03-04,
8257,1,841080,821492,2023-03-04,
8258,1,840984,821435,2023-03-04,
8259,1,841784,821738,2023-03-04,
8260,1,841790,821713,2023-03-04,
8261,1,842277,821597,2023-03-04,
8262,1,842252,821572,2023-03-04,
8263,1,842443,821618,2023-03-04,
8264,1,842508,821684,2023-03-04,
8265,1,842972,821859,2023-03-04,
8266,1,843059,822018,2023-03-04,
8267,1,843422,822250,2023-03-04,
8268,1,843453,822312,2023-03-04,
8269,1,843957,822685,2023-03-04,
8270,1,844242,822744,2023-03-04,
8271,1,844522,822584,2023-03-04,
8272,1,844603,822573,2023-03-04,
8273,1,844665,822400,2023-03-04,
8274,1,844672,822355,2023-03-04,
8275,1,844742,821991,2023-03-04,
8276,1,844775,821935,2023-03-04,
8277,1,845123,821252,2023-03-04,
8278,1,845113,821241,2023-03-04,
8279,1,844127,823630,2023-03-04,
8281,1,844056,823570,2023-03-04,
8282,1,843982,823620,2023-03-04,
8283,1,843872,823927,2023-07-24,
8284,1,843759,823774,2023-03-04,
8285,1,843918,824046,2023-07-24,
8286,1,843960,824075,2023-07-24,
8287,1,844053,824507,2023-03-04,
8288,1,844220,824600,2023-03-04,
8289,1,844503,824740,2023-03-04,
8290,1,844509,824732,2023-03-04,
8291,1,844761,825050,2023-03-04,
8292,1,844773,825114,2023-03-04,
8293,1,844845,825368,2023-03-04,
8294,1,844812,825489,2023-03-04,
8295,1,844826,825873,2023-03-04,
8296,1,844841,825897,2023-03-04,
8297,1,845010,826207,2023-03-04,
8298,1,845064,826270,2023-03-04,
8299,1,845364,826562,2023-03-04,
8300,1,845402,826593,2023-03-04,
8301,1,845694,826838,2023-03-04,
8302,1,845732,826842,2023-03-04,
8303,1,845946,826983,2023-03-04,
8304,1,845969,827055,2023-03-04,
8305,1,846036,827138,2023-03-04,
8306,1,846251,826996,2023-03-04,
8307,1,846000,827483,2023-03-04,
8308,1,846032,827520,2023-03-04,
8309,1,846632,828258,2023-03-04,
8310,1,847228,828471,2023-03-04,
8311,1,847213,828484,2023-03-04,
8312,1,847478,828588,2023-03-04,
8313,1,847585,828525,2023-03-04,
8314,1,847826,828305,2023-03-04,
8315,1,840218,820101,2023-03-04,
8316,1,840271,820181,2023-03-04,
8317,1,840137,820569,2023-03-04,
8318,1,840127,820715,2023-03-04,
8319,1,840273,820587,2023-03-08,
8320,1,840383,820454,2023-03-04,
8322,1,839857,821091,2023-03-06,
8323,1,839866,821693,2023-03-04,
8324,1,840843,821641,2023-03-04,
8325,1,839573,820249,2023-03-04,
8326,1,839446,820225,2023-03-04,
8327,1,839518,820841,2023-03-04,
8328,1,839537,820859,2023-03-04,
8330,1,839274,820510,2023-03-04,
8332,1,839303,820408,2023-03-04,
8333,1,839090,820369,2024-03-05,
8334,1,839078,820329,2023-05-10,
8336,1,839230,821180,2023-03-04,
8337,1,839123,822014,2023-03-04,
8339,1,838844,822089,2024-01-04,
8341,1,838286,822671,2023-03-04,
8343,1,838546,822800,2023-03-04,
8344,1,838407,822939,2023-03-04,
8345,1,838411,823079,2023-03-04,
8346,1,838529,823281,2023-03-04,
8347,1,838598,823514,2023-03-04,
8348,1,838985,823087,2023-03-04,
8349,1,838759,822994,2023-03-04,
9000,1,835372,818046,2023-03-04,
9002,1,835385,818537,2023-03-04,
9003,1,835728,818317,2023-03-04,
9004,1,835788,817364,2023-03-04,
9007,1,836231,818096,2023-03-04,
9009,1,835672,818968,2023-03-04,
9010,1,835702,818880,2023-03-04,
9011,1,835836,818745,2023-03-04,
9012,1,835825,818784,2023-03-04,
9013,1,836806,818423,2023-03-30,
9014,1,836688,818233,2023-03-04,
9015,1,836617,818240,2023-03-04,
9016,1,835295,818691,2023-03-04,
9017,1,835271,818689,2023-03-04,
9019,1,837525,818056,2023-11-14,
9020,1,837001,818631,2023-03-04,
9021,1,837001,818587,2023-06-09,
9022,1,837067,818784,2023-03-04,
9023,1,837157,818473,2023-03-04,
9025,1,837387,820359,2023-03-04,
9026,1,837367,820371,2023-03-04,
9027,1,837442,820478,2023-03-04,
9028,1,837366,818944,2023-03-04,
9029,1,837308,819150,2023-03-04,
9030,1,837399,819475,2023-03-04,
9031,1,837421,819499,2023-03-04,
9032,1,837675,819790,2023-03-04,
9033,1,837632,819740,2023-03-04,
9034,1,837878,820190,2023-03-04,
9035,1,837977,819912,2023-03-04,
9036,1,835668,819168,2023-03-04,
9038,1,835535,818687,2023-03-04,
9039,1,835543,819104,2023-03-04,
9040,1,834912,819698,2023-03-04,
9041,1,834989,819424,2023-03-04,
9045,1,836012,820156,2023-03-04,
9047,1,834673,819899,2023-03-04,
9048,1,834607,819986,2023-03-04,
9049,1,834728,819979,2023-03-04,
9050,1,834586,819950,2023-03-04,
9051,1,835614,819469,2023-03-04,
9052,1,835578,819542,2023-03-04,
9053,1,835557,819656,2023-03-04,
9054,1,835527,819806,2023-03-04,
9055,1,835438,819677,2023-03-04,
9057,1,836146,819328,2023-03-04,
9058,1,836946,819126,2023-03-04,
9059,1,836840,819238,2023-03-04,
9061,1,836757,819458,2023-03-04,
9062,1,836723,819612,2023-03-04,
9065,1,836626,819737,2023-03-04,
9066,1,836219,819885,2023-03-04,
9067,1,836830,820095,2023-03-04,
9068,1,836907,820126,2023-03-04,
9069,1,837305,820111,2023-03-04,
9070,1,835470,820107,2023-03-04,
9071,1,835489,820121,2023-03-04,
9072,1,835363,820069,2023-03-04,
9073,1,835306,820048,2023-03-04,
9074,1,835291,820123,2023-03-04,
9075,1,835547,820126,2023-03-04,
9076,1,835375,820390,2023-03-04,
9077,1,835345,820751,2023-03-04,
9078,1,835303,820650,2023-03-04,
9079,1,835214,820758,2023-03-04,
9080,1,835239,820833,2023-03-04,
9081,1,835083,820167,2023-03-04,
9082,1,834975,820720,2023-03-04,
9083,1,835098,820855,2023-03-04,
9084,1,834913,820822,2023-03-04,
9085,1,834737,820502,2023-03-04,
9086,1,834719,820489,2023-03-04,
9087,1,834722,820301,2023-03-04,
9088,1,834763,820075,2023-03-04,
9089,1,834828,820075,2023-03-04,
9091,1,833990,820912,2023-03-04,
9092,1,833960,820903,2023-03-04,
9093,1,834093,820887,2023-03-04,
9094,1,834200,820912,2023-03-04,
9095,1,834283,820976,2023-03-04,
9096,1,834514,820398,2023-03-04,
9097,1,833461,821894,2023-03-04,
9098,1,833776,821715,2023-03-04,
9099,1,833804,821733,2023-03-04,
9100,1,833951,821556,2023-03-04,
9101,1,834278,821298,2023-03-04,
9102,1,834358,821103,2023-03-04,
9103,1,834418,821015,2023-03-04,
9104,1,834498,821145,2023-03-04,
9105,1,834558,821065,2023-03-04,
9106,1,834497,820949,2023-03-04,
9107,1,834637,820883,2023-03-04,
9108,1,834661,820859,2023-03-04,
9109,1,834766,820896,2023-03-04,
9111,1,835552,820231,2023-03-04,
9112,1,835596,820239,2023-03-04,
9114,1,835789,820249,2023-03-04,
9115,1,835789,820377,2023-03-04,
9116,1,835659,820493,2023-03-04,
9117,1,835560,820857,2023-03-04,
9119,1,835984,820734,2023-03-04,
9120,1,836684,820900,2023-03-04,
9121,1,836637,820810,2023-03-04,
9122,1,836859,820820,2023-03-04,
9123,1,836350,820723,2023-03-04,
9124,1,837366,820914,2023-03-04,
9125,1,837413,820947,2023-03-04,
9128,1,836258,822326,2023-03-04,
9129,1,837304,821055,2023-03-04,
9130,1,837310,821226,2023-03-04,
9131,1,837272,821341,2023-03-04,
9132,1,837326,821350,2023-03-04,
9133,1,837340,821618,2023-03-09,
9134,1,837373,821815,2023-03-04,
9135,1,836725,821239,2023-03-04,
9136,1,836747,821848,2023-03-04,
9137,1,836772,822148,2023-03-04,
9138,1,836777,821602,2023-03-04,
9139,1,836786,821591,2023-03-04,
9140,1,836774,821405,2023-03-04,
9141,1,836795,821372,2023-03-04,
9142,1,836791,821187,2023-03-04,
9143,1,836801,821144,2023-03-04,
9144,1,836785,821046,2023-03-04,
9145,1,836795,820986,2023-03-04,
9146,1,837103,821108,2023-03-04,
9147,1,837091,821121,2023-03-04,
9149,1,837603,822587,2023-03-04,
9150,1,836848,822387,2023-03-04,
9151,1,836908,822506,2023-03-04,
9152,1,837607,822988,2024-02-29,
9153,1,837480,822955,2024-02-29,
9154,1,837513,822969,2023-03-04,
9155,1,837371,822974,2024-02-29,
9156,1,837294,822971,2023-03-04,
9157,1,837364,823048,2024-02-29,
9158,1,836869,822686,2023-03-04,
9159,1,836638,822569,2023-03-04,
9160,1,836760,822363,2023-03-04,
9161,1,835044,822366,2023-03-04,
9162,1,835064,822387,2023-03-04,
9164,1,834998,822381,2023-03-04,
9165,1,835844,822673,2023-03-04,
9166,1,835858,822610,2023-03-04,
9168,1,835003,821418,2023-03-04,
9169,1,835014,821431,2023-03-04,
9170,1,834843,821722,2023-03-04,
9171,1,834771,821809,2023-03-04,
9172,1,836020,821126,2023-03-04,
9173,1,836054,821443,2023-03-04,
9174,1,836120,821630,2023-03-04,
9175,1,835169,821480,2023-03-04,
9176,1,835164,821494,2023-03-04,
9177,1,835405,821758,2023-03-04,
9179,1,835447,821846,2023-03-04,
9180,1,835467,821876,2023-03-04,
9181,1,835384,821934,2023-03-04,
9182,1,835376,821948,2023-03-04,
9183,1,835471,821987,2023-03-04,
9184,1,835316,822174,2023-03-04,
9185,1,835236,822180,2023-03-04,
9186,1,835082,821620,2023-03-04,
9187,1,835051,821706,2023-03-04,
9189,1,835092,821861,2023-03-04,
9192,1,835176,821394,2023-03-04,
9193,1,835240,821487,2023-03-04,
9194,1,835353,821418,2023-03-04,
9195,1,835481,821385,2023-03-04,
9196,1,835516,821397,2023-03-04,
9197,1,835655,821397,2023-03-04,
9198,1,835764,821208,2023-03-04,
9199,1,835726,821332,2023-03-04,
9200,1,835726,821146,2023-03-04,
9201,1,835785,821006,2023-03-04,
9202,1,835774,820980,2023-03-04,
9203,1,835819,821350,2023-03-04,
9204,1,835717,821615,2023-03-04,
9207,1,835994,821796,2023-03-04,
9208,1,836010,821795,2023-03-04,
9209,1,834825,821054,2023-03-04,
9210,1,834803,821076,2023-03-04,
9211,1,834781,821119,2023-03-04,
9212,1,834535,821278,2023-03-04,
9213,1,834509,821247,2023-03-04,
9214,1,834482,821252,2023-03-04,
9215,1,834700,821371,2023-03-04,
9216,1,834677,821358,2023-03-04,
9217,1,834773,821308,2023-03-04,
9218,1,835098,821009,2023-03-04,
9219,1,835127,821015,2023-03-04,
9220,1,834102,821544,2023-03-04,
9221,1,834158,821585,2023-03-04,
9223,1,833588,822143,2023-03-04,
9224,1,833844,822083,2023-03-04,
9225,1,834006,821959,2023-03-04,
9226,1,834210,821782,2023-03-04,
9227,1,834179,821773,2023-03-04,
9228,1,834386,821604,2023-03-04,
9229,1,834495,821540,2023-03-04,
9230,1,835099,821091,2023-03-04,
9232,1,834990,821252,2023-03-04,
9233,1,834971,821278,2023-03-04,
9234,1,834889,821447,2023-03-04,
9235,1,834692,821504,2023-03-04,
9236,1,834322,821919,2023-03-04,
9237,1,834213,822009,2023-03-04,
9238,1,833757,822315,2023-03-04,
9239,1,833461,822205,2023-03-04,
9240,1,833299,822144,2023-03-04,
9241,1,833204,822109,2023-03-04,
9242,1,832955,822058,2023-03-04,
9243,1,832952,822089,2023-03-04,
9245,1,833982,822308,2023-03-04,
9246,1,834176,822283,2023-03-04,
9247,1,834169,822147,2023-03-04,
9248,1,834261,822071,2023-03-04,
9249,1,834297,822041,2023-03-04,
9250,1,834525,822063,2023-03-04,
9251,1,834498,821872,2023-03-04,
9252,1,834453,821910,2023-03-04,
9253,1,834666,821733,2023-03-04,
9254,1,834505,822307,2023-03-04,
9255,1,832681,822015,2023-06-28,
9256,1,832636,822004,2023-03-04,
9257,1,832508,821957,2023-03-04,
9258,1,832479,821963,2023-03-04,
9261,1,811394,819784,2023-03-04,
9263,1,811502,819109,2023-03-04,
9264,1,811724,818322,2023-03-04,
9267,1,810635,817504,2023-03-04,
9416,1,829040,822711,2023-03-04,
9417,1,829147,822862,2023-03-04,
9418,1,829162,822964,2023-03-04,
9419,1,829335,822870,2023-03-04,
9420,1,829362,822860,2023-03-04,
9421,1,830283,823536,2023-03-04,
9422,1,830387,823604,2023-03-04,
9423,1,829368,823302,2023-03-04,
9424,1,829315,823415,2023-03-04,
9425,1,829173,823601,2023-03-04,
9426,1,829114,823640,2023-03-04,
9427,1,829270,823805,2023-03-04,
9428,1,829269,823844,2023-03-04,
9430,1,828975,823930,2023-03-04,
9431,1,829078,823999,2023-11-09,
9432,1,829042,824103,2023-03-04,
9433,1,828940,824315,2023-03-04,
9434,1,829104,824555,2023-03-04,
9435,1,828646,824723,2023-03-04,
9436,1,828094,823843,2023-03-04,
9437,1,828098,823905,2023-03-04,
9438,1,828102,824036,2023-03-04,
9439,1,828084,824113,2023-03-04,
9440,1,827969,824255,2023-03-04,
9441,1,828193,823398,2023-03-04,
9442,1,828284,823378,2023-03-04,
9443,1,828328,823388,2023-03-04,
9444,1,828491,823385,2023-03-04,
9445,1,828405,823439,2023-03-04,
9446,1,828436,823432,2023-03-04,
9447,1,828543,823531,2023-03-04,
9448,1,828651,823544,2023-03-04,
9449,1,828937,823482,2023-03-04,
9450,1,828973,823494,2023-03-04,
9451,1,829066,823448,2024-03-04,
9452,1,829076,823254,2023-03-04,
9453,1,829050,823231,2023-03-04,
9454,1,828949,823232,2023-03-04,
9455,1,828719,823325,2023-03-04,
9456,1,828679,823312,2023-03-04,
9458,1,828868,823703,2023-03-04,
9459,1,828598,823857,2023-03-04,
9460,1,828577,823898,2023-03-04,
9461,1,828586,824084,2023-03-04,
9462,1,828564,824092,2023-03-04,
9463,1,828697,824006,2023-03-04,
9464,1,828721,823889,2023-03-04,
9466,1,831069,823693,2024-01-27,
9467,1,831068,823723,2023-09-18,
9468,1,830635,823961,2023-03-04,
9469,1,830609,823885,2023-03-04,
9470,1,830270,825249,2023-03-04,
9471,1,830294,825254,2023-03-04,
9473,1,830826,825710,2023-03-04,
9474,1,830933,825692,2023-03-04,
9475,1,831043,825772,2023-03-04,
9476,1,831068,825781,2023-03-04,
9477,1,831311,825834,2023-03-04,
9478,1,831377,825831,2023-03-04,
9479,1,831485,825753,2023-03-04,
9480,1,831544,825700,2023-03-04,
9481,1,831640,825673,2023-03-04,
9482,1,831755,825682,2023-03-04,
9483,1,831759,825689,2023-03-04,
9484,1,831705,825594,2023-03-04,
9485,1,831819,825415,2023-03-04,
9486,1,831755,825325,2023-03-04,
9487,1,831952,825363,2023-03-04,
9488,1,831722,825028,2023-03-04,
9489,1,831629,824838,2023-03-04,
9490,1,831644,824771,2023-03-04,
9491,1,831522,824508,2023-03-04,
9492,1,831546,824481,2023-03-04,
9493,1,831468,824326,2023-03-04,
9494,1,831013,824133,2023-03-04,
9495,1,831004,824108,2023-03-04,
9496,1,831040,824324,2024-02-29,
9498,1,831589,824898,2023-03-04,
9499,1,831473,824990,2023-03-04,
9501,1,831234,824152,2023-03-04,
9502,1,830712,825006,2023-03-04,
9503,1,830688,824903,2023-03-04,
9504,1,830538,824749,2023-03-04,
9505,1,830483,824718,2023-03-04,
9506,1,830659,824683,2023-03-04,
9507,1,830665,824674,2023-03-04,
9508,1,830666,824509,2023-03-04,
9509,1,830698,824506,2023-03-04,
9510,1,830895,824636,2023-03-04,
9511,1,831142,824913,2023-03-04,
9512,1,831212,824813,2023-03-04,
9513,1,831223,824806,2023-03-04,
9514,1,831323,824971,2023-03-04,
9515,1,831446,825113,2023-03-04,
9516,1,831437,825122,2023-03-04,
9517,1,831192,825091,2023-03-04,
9518,1,831195,825110,2023-03-04,
9519,1,831033,825132,2023-03-04,
9520,1,831000,825086,2023-03-04,
9521,1,831396,825519,2023-03-04,
9522,1,831462,825550,2023-03-04,
9523,1,831635,825280,2023-03-04,
9524,1,831626,825207,2023-03-04,
9525,1,831545,825229,2023-03-04,
9527,1,832033,825046,2023-03-04,
9528,1,832076,824656,2023-03-04,
9529,1,831972,824548,2023-03-04,
9530,1,831609,823892,2023-03-04,
9531,1,831640,823774,2023-03-04,
9532,1,831764,823654,2023-03-04,
9533,1,831736,823601,2023-03-04,
9534,1,832390,822782,2023-03-04,
9535,1,832404,822743,2023-03-04,
9536,1,832788,822337,2023-03-04,
9537,1,831518,823946,2023-03-04,
9538,1,831157,823630,2023-03-04,
9539,1,831258,823672,2023-03-04,
9540,1,831281,823686,2023-03-04,
9541,1,831159,823554,2023-03-04,
9542,1,831125,823415,2023-03-04,
9543,1,831114,823222,2023-03-04,
9544,1,831098,823194,2023-03-04,
9545,1,831081,823031,2023-03-04,
9546,1,831141,822936,2023-03-04,
9547,1,831197,822886,2023-03-04,
9548,1,831296,822979,2023-03-04,
9549,1,831294,823003,2023-03-04,
9550,1,831405,822805,2023-03-04,
9551,1,831481,822751,2023-03-04,
9552,1,831583,822713,2023-03-04,
9553,1,831718,822469,2023-03-04,
9554,1,831709,822464,2023-03-04,
9555,1,831915,822270,2023-03-04,
9556,1,832034,822333,2023-03-04,
9557,1,832065,822462,2023-03-04,
9558,1,832068,822718,2023-03-04,
9559,1,832120,822753,2024-05-14,
9560,1,832283,822624,2023-03-04,
9561,1,832120,822476,2023-03-04,
9563,1,832295,822433,2023-03-04,
9564,1,832507,822050,2023-03-04,
9565,1,831717,822273,2023-03-04,
9566,1,831613,822387,2023-03-04,
9567,1,831892,825730,2023-03-04,
9568,1,831924,825694,2023-03-04,
9569,1,832136,825795,2023-03-04,
9570,1,832277,825650,2023-03-04,
9571,1,832342,825721,2023-03-04,
9572,1,832294,825654,2023-03-04,
9573,1,832429,825906,2023-03-04,
9574,1,832525,825606,2023-03-04,
9575,1,832680,825689,2023-03-04,
9576,1,832638,825533,2023-03-04,
9577,1,832630,825517,2023-03-04,
9578,1,832688,825322,2023-03-04,
9579,1,832512,825101,2023-03-04,
9580,1,832390,825169,2023-03-04,
9581,1,832370,825049,2023-03-04,
9582,1,832334,824981,2023-03-04,
9583,1,832249,824919,2023-03-04,
9584,1,832120,824864,2024-01-17,
9585,1,832305,824822,2023-03-04,
9586,1,832188,825240,2023-03-04,
9587,1,832358,825355,2023-03-04,
9588,1,832389,825475,2023-03-04,
9589,1,832420,825614,2023-03-04,
9590,1,832091,826043,2023-03-04,
9591,1,832105,826048,2023-03-04,
9592,1,832088,826248,2023-03-04,
9593,1,832121,826497,2023-03-04,
9594,1,832173,826575,2023-03-04,
9595,1,832148,826450,2023-03-04,
9596,1,832010,826803,2023-03-04,
9597,1,831966,826785,2023-03-04,
9598,1,832228,826908,2023-03-04,
9599,1,832292,826947,2023-03-04,
9600,1,831602,826617,2023-03-04,
9602,1,830679,826109,2023-03-04,
9603,1,830680,826151,2023-03-04,
9604,1,830886,826306,2023-03-04,
9605,1,830888,826280,2023-03-04,
9606,1,831174,826634,2023-03-04,
9607,1,831166,826612,2023-03-04,
9608,1,830663,825997,2023-03-04,
9610,1,830301,825819,2023-03-04,
9612,1,830262,825904,2023-03-04,
9613,1,830178,826059,2023-03-04,
9614,1,830166,826083,2023-03-04,
9615,1,830562,825867,2023-07-12,
9616,1,831377,826716,2023-03-04,
9617,1,831399,826742,2023-03-04,
9618,1,828933,827659,2023-03-04,
9619,1,829233,827215,2023-03-04,
9620,1,828811,828065,2023-03-04,
9621,1,829242,827217,2023-03-04,
9622,1,829643,826891,2023-03-04,
9623,1,829593,826966,2023-03-04,
9624,1,829679,826729,2023-03-04,
9625,1,829664,826727,2023-03-04,
9626,1,830082,826350,2023-03-04,
9627,1,830375,826303,2023-03-04,
9628,1,830035,826112,2023-03-04,
9629,1,830010,826077,2023-03-04,
9630,1,829948,826080,2023-03-04,
9631,1,829949,826051,2023-09-05,
9632,1,829901,826072,2023-03-04,
9634,1,829997,826032,2023-03-04,
9635,1,829699,826188,2023-03-04,
9636,1,829655,826372,2023-03-04,
9637,1,829429,826361,2023-03-04,
9638,1,829454,826362,2023-03-04,
9639,1,829533,826468,2023-03-04,
9640,1,829388,826542,2023-03-04,
9641,1,829335,826554,2023-03-04,
9642,1,829241,826602,2023-03-04,
9643,1,829204,826599,2023-03-04,
9644,1,829105,826606,2023-03-04,
9646,1,828776,826472,2023-03-04,
9647,1,828796,826340,2023-03-04,
9648,1,828905,826410,2023-03-04,
9651,1,829160,826287,2023-03-09,
9652,1,829259,826249,2023-03-04,
9656,1,829352,825851,2023-03-04,
9657,1,829522,826075,2023-03-04,
9658,1,829485,826077,2023-03-04,
9659,1,829658,825445,2023-03-04,
9660,1,829732,825166,2023-03-04,
9661,1,829924,825068,2023-03-04,
9662,1,829938,825082,2023-03-04,
9663,1,829756,824993,2023-03-04,
9664,1,829816,824816,2023-03-04,
9666,1,830038,825314,2023-03-04,
9667,1,830166,825381,2023-03-04,
9668,1,830153,825391,2023-03-04,
9669,1,830441,825543,2023-03-04,
9670,1,830422,825556,2023-03-04,
9671,1,830225,825536,2023-03-04,
9672,1,830146,825583,2023-03-04,
9673,1,830027,825652,2023-03-04,
9674,1,830026,825635,2023-03-04,
9675,1,829935,825688,2023-03-04,
9676,1,829621,825888,2023-03-04,
9677,1,829758,826134,2023-03-04,
9678,1,829960,825832,2023-03-04,
9679,1,829996,825856,2023-03-04,
9680,1,829988,825891,2023-03-04,
9681,1,829915,825468,2023-03-04,
9682,1,829832,825478,2023-03-04,
9683,1,828663,826009,2023-03-04,
9684,1,828636,825899,2023-03-04,
9685,1,828620,825799,2023-03-04,
9686,1,828461,825847,2023-03-04,
9688,1,828298,825668,2023-03-04,
9689,1,828334,825596,2023-03-04,
9690,1,828109,825459,2023-03-04,
9691,1,828026,825483,2023-03-04,
9692,1,827638,825446,2023-03-04,
9693,1,827424,825389,2023-03-04,
9694,1,827106,825372,2023-03-04,
9695,1,826696,825515,2023-03-04,
9696,1,826248,825681,2023-03-04,
9697,1,826205,825688,2023-03-04,
9698,1,825867,825463,2023-03-04,
9699,1,825724,825424,2023-03-04,
9700,1,825269,825037,2023-03-04,
9701,1,825206,825058,2023-03-04,
9704,1,824546,825319,2023-03-04,
9705,1,824401,825397,2023-03-04,
9706,1,824382,825379,2023-03-04,
9707,1,824103,825295,2023-11-16,
9708,1,824150,825307,2023-11-16,
9709,1,823921,825226,2023-03-04,
9710,1,823900,825166,2023-03-04,
9711,1,823861,825114,2023-03-04,
9712,1,823807,825143,2023-03-04,
9713,1,823821,825141,2023-03-04,
9714,1,823680,825091,2023-03-04,
9715,1,823695,825076,2023-03-04,
9716,1,823623,824963,2023-03-04,
9717,1,823322,824808,2023-03-04,
9718,1,823284,824803,2023-03-04,
9719,1,822871,824659,2023-03-04,
9720,1,822419,824634,2023-03-04,
9721,1,822631,824696,2023-03-04,
9722,1,821741,824314,2023-03-04,
9723,1,821764,824282,2023-03-04,
9724,1,821460,824156,2023-03-04,
9725,1,821441,824177,2023-03-04,
9726,1,819598,825005,2023-03-04,
9727,1,819216,825248,2023-03-04,
9730,1,815717,827015,2023-03-04,
9731,1,815935,827184,2023-03-04,
9732,1,816048,827259,2023-03-04,
9733,1,814588,826011,2023-03-04,
9736,1,814390,826603,2024-01-15,
9737,1,814338,826601,2023-03-04,
9760,1,814325,826880,2023-07-12,
9761,1,814390,827154,2023-03-04,
9763,1,814475,827383,2023-03-04,
9764,1,814973,826998,2023-03-04,
9765,1,815004,826960,2023-03-04,
9766,1,815236,827208,2023-03-04,
9767,1,815406,827203,2023-03-04,
9768,1,815220,827190,2023-03-04,
9770,1,815513,827289,2023-03-04,
