STOP_ID,CHANGE
20013813,UPDATE
20013814,UPDATE
20013816,UPDATE
20013817,UPDATE
20013818,UPDATE
20013825,UPDATE
20013826,UPDATE
20013827,UPDATE
20013828,UPDATE
20013829,UPDATE
20013830,UPDATE
20013831,UPDATE
20013832,UPDATE
20013833,UPDATE
20013834,UPDATE
20013835,UPDATE
20013836,UPDATE
20013837,UPDATE
20013838,UPDATE
20013839,UPDATE
20013842,UPDATE
20013843,UPDATE
20013858,UPDATE
20013859,UPDATE
20013860,UPDATE
20013861,UPDATE
20013862,UPDATE
20013863,UPDATE
20013864,UPDATE
20013865,UPDATE
20013866,UPDATE
20013867,UPDATE
20013868,UPDATE
20013869,UPDATE
20013870,UPDATE
20013891,UPDATE
20013924,UPDATE
20013925,UPDATE
20013926,UPDATE
20013927,UPDATE
20013957,UPDATE
20013958,UPDATE
20013959,UPDATE
20013960,UPDATE
20013961,UPDATE
20013962,UPDATE
20013963,UPDATE
20013964,UPDATE
20013965,UPDATE
20013966,UPDATE
20013967,UPDATE
20013968,UPDATE
20013969,UPDATE
20013970,UPDATE
20013971,UPDATE
20013972,UPDATE
20013973,UPDATE
20013974,UPDATE
20013975,UPDATE
20013976,UPDATE
20013977,UPDATE
20014023,UPDATE
20014056,UPDATE
20014057,UPDATE
20014058,UPDATE
20014059,UPDATE
20014060,UPDATE
20014061,UPDATE
20014062,UPDATE
20014063,UPDATE
20014064,UPDATE
20014065,UPDATE
20014066,UPDATE
20014067,UPDATE
20014068,UPDATE
20014069,UPDATE
20014070,UPDATE
20014071,UPDATE
20014072,UPDATE
20014089,UPDATE
20014090,UPDATE
20014091,UPDATE
20014092,UPDATE
20014093,UPDATE
20014094,UPDATE
20014095,UPDATE
20014096,UPDATE
20014097,UPDATE
20014122,UPDATE
20014123,UPDATE
20014124,UPDATE
20014125,UPDATE
20014126,UPDATE
20014127,UPDATE
20014128,UPDATE
20014129,UPDATE
20014130,UPDATE
20014131,UPDATE
20014132,UPDATE
20014133,UPDATE
20014134,UPDATE
20014135,UPDATE
20014136,UPDATE
20014137,UPDATE
20014138,UPDATE
20014139,UPDATE
20014140,UPDATE
20014141,UPDATE
20014142,UPDATE
20014143,UPDATE
20014144,UPDATE
20014145,UPDATE
20014147,UPDATE
20014148,UPDATE
20014149,UPDATE
20014150,UPDATE
20014151,UPDATE
20014152,UPDATE
20014153,UPDATE
20014154,UPDATE
20014155,UPDATE
20014156,UPDATE
20014157,UPDATE
20014158,UPDATE
20014159,UPDATE
20014160,UPDATE
20014161,UPDATE
20014162,UPDATE
20014163,UPDATE
20014164,UPDATE
20014165,UPDATE
20014166,UPDATE
20014167,UPDATE
20014168,UPDATE
20014188,UPDATE
20014189,UPDATE
20014190,UPDATE
20014191,UPDATE
20014192,UPDATE
20014193,UPDATE
20014194,UPDATE
20014195,UPDATE
20014196,UPDATE
20014197,UPDATE
20014198,UPDATE
20014199,UPDATE
20014200,UPDATE
20014201,UPDATE
20014202,UPDATE
20014203,UPDATE
20014204,UPDATE
20014205,UPDATE
20014210,UPDATE
20014211,UPDATE
20014212,UPDATE
20014213,UPDATE
20014214,UPDATE
20014215,UPDATE
20014222,UPDATE
20014223,UPDATE
20014224,UPDATE
20014225,UPDATE
20014226,UPDATE
20014227,UPDATE
20014231,UPDATE
20014232,UPDATE
20014233,UPDATE
20014235,UPDATE
20014236,UPDATE
20014237,UPDATE
20014240,UPDATE
20014241,UPDATE
20014244,UPDATE
20014245,UPDATE
20014246,UPDATE
20014247,UPDATE
20014248,UPDATE
20014249,UPDATE
20014250,UPDATE
20014251,UPDATE
20014252,UPDATE
20014253,UPDATE
20014254,UPDATE
20014256,UPDATE
20014257,UPDATE
20014258,UPDATE
20014259,UPDATE
20014287,UPDATE
20014289,UPDATE
20014290,UPDATE
20014291,UPDATE
20014292,UPDATE
20014293,UPDATE
20014294,UPDATE
20014295,UPDATE
20014296,UPDATE
20014297,UPDATE
20014298,UPDATE
20014299,UPDATE
20014300,UPDATE
20014301,UPDATE
20014304,UPDATE
20014305,UPDATE
20014306,UPDATE
20014307,UPDATE
20014308,UPDATE
20014309,UPDATE
20014310,UPDATE
20014311,UPDATE
20014313,UPDATE
20014320,UPDATE
20014321,UPDATE
20014322,UPDATE
20014323,UPDATE
20014324,UPDATE
20014326,UPDATE
20014327,UPDATE
20014328,UPDATE
20014329,UPDATE
20014330,UPDATE
20014331,UPDATE
20014332,UPDATE
20014333,UPDATE
20014334,UPDATE
20014335,UPDATE
20014336,UPDATE
20014337,UPDATE
20014338,UPDATE
20014339,UPDATE
20014340,UPDATE
20014341,UPDATE
20014342,UPDATE
20014343,UPDATE
20014344,UPDATE
20014345,UPDATE
20014346,UPDATE
20014347,UPDATE
20014348,UPDATE
20014349,UPDATE
20014350,UPDATE
20014353,UPDATE
20014354,UPDATE
20014355,UPDATE
20014356,UPDATE
20014386,UPDATE
20014419,UPDATE
20014452,UPDATE
20014453,UPDATE
20014454,UPDATE
20014455,UPDATE
20014456,UPDATE
20014457,UPDATE
20014459,UPDATE
20014460,UPDATE
20014461,UPDATE
20014463,UPDATE
20014464,UPDATE
20014465,UPDATE
20014485,UPDATE
20014486,UPDATE
20014487,UPDATE
20014488,UPDATE
20014489,UPDATE
20014490,UPDATE
20014491,UPDATE
20014492,UPDATE
20014493,UPDATE
20014494,UPDATE
20014495,UPDATE
20014496,UPDATE
20014497,UPDATE
20014498,UPDATE
20014518,UPDATE
20014520,UPDATE
20014522,UPDATE
20014524,UPDATE
20014525,UPDATE
20014526,UPDATE
20014527,UPDATE
20014528,UPDATE
20014529,UPDATE
20014530,UPDATE
20014531,UPDATE
20014532,UPDATE
20014533,UPDATE
20014534,UPDATE
20014535,UPDATE
20014536,UPDATE
20014537,UPDATE
20014538,UPDATE
20014539,UPDATE
20014540,UPDATE
20014541,UPDATE
20014542,UPDATE
20014543,UPDATE
20014544,UPDATE
20014545,UPDATE
20014546,UPDATE
20014548,UPDATE
20014549,UPDATE
20014550,UPDATE
20014551,UPDATE
20014552,UPDATE
20014553,UPDATE
20014584,UPDATE
20014585,UPDATE
20014617,UPDATE
20014618,UPDATE
20014619,UPDATE
20014620,UPDATE
20014621,UPDATE
20014622,UPDATE
20014623,UPDATE
20014624,UPDATE
20014626,UPDATE
20014628,UPDATE
20014629,UPDATE
20014631,UPDATE
20014632,UPDATE
20014633,UPDATE
20014636,UPDATE
20014637,UPDATE
20014638,UPDATE
20014650,UPDATE
20014651,UPDATE
20014652,UPDATE
20014653,UPDATE
20014654,UPDATE
20014655,UPDATE
20014656,UPDATE
20014657,UPDATE
20014658,UPDATE
20014659,UPDATE
20014660,UPDATE
20014661,UPDATE
20014663,UPDATE
20014664,UPDATE
20014665,UPDATE
20014666,UPDATE
20014667,UPDATE
20014671,UPDATE
20014673,UPDATE
20014674,UPDATE
20014675,UPDATE
20014676,UPDATE
20014677,UPDATE
20014679,UPDATE
20014683,UPDATE
20014685,UPDATE
20014716,UPDATE
20014717,UPDATE
20014718,UPDATE
20014719,UPDATE
20014720,UPDATE
20014721,UPDATE
20014722,UPDATE
20014723,UPDATE
20014724,UPDATE
20014725,UPDATE
20014726,UPDATE
20014727,UPDATE
20014728,UPDATE
20014729,UPDATE
20014730,UPDATE
20014731,UPDATE
20014732,UPDATE
20014733,UPDATE
20014734,UPDATE
20014749,UPDATE
20014750,UPDATE
20014751,UPDATE
20014752,UPDATE
20014753,UPDATE
20014754,UPDATE
20014755,UPDATE
20014756,UPDATE
20014757,UPDATE
20014758,UPDATE
20014759,UPDATE
20014760,UPDATE
20014761,UPDATE
20014762,UPDATE
20014763,UPDATE
20014764,UPDATE
20014765,UPDATE
20014766,UPDATE
20014767,UPDATE
20014768,UPDATE
20014769,UPDATE
20014770,UPDATE
20014771,UPDATE
20014772,UPDATE
20014773,UPDATE
20014774,UPDATE
20014775,UPDATE
20014776,UPDATE
20014777,UPDATE
20014778,UPDATE
20014779,UPDATE
20014780,UPDATE
20014781,UPDATE
20014782,UPDATE
20014783,UPDATE
20014784,UPDATE
20014785,UPDATE
20014786,UPDATE
20014787,UPDATE
20014788,UPDATE
20014789,UPDATE
20014790,UPDATE
20014791,UPDATE
20014792,UPDATE
20014793,UPDATE
20014794,UPDATE
20014795,UPDATE
20014796,UPDATE
20014797,UPDATE
20014798,UPDATE
20014799,UPDATE
20014800,UPDATE
20014801,UPDATE
20014802,UPDATE
20014803,UPDATE
20014804,UPDATE
20014805,UPDATE
20014806,UPDATE
20014807,UPDATE
20014808,UPDATE
20014809,UPDATE
20014810,UPDATE
20014811,UPDATE
20014812,UPDATE
20014813,UPDATE
20014814,UPDATE
20014815,UPDATE
20014816,UPDATE
20014817,UPDATE
20014818,UPDATE
20014819,UPDATE
20014820,UPDATE
20014848,UPDATE
20014849,UPDATE
20014851,UPDATE
20014852,UPDATE
20014853,UPDATE
20014854,UPDATE
20014856,UPDATE
20014857,UPDATE
20014858,UPDATE
20014859,UPDATE
20014860,UPDATE
20014861,UPDATE
20014862,UPDATE
20014863,UPDATE
20014864,UPDATE
20014865,UPDATE
20014866,UPDATE
20014867,UPDATE
20014868,UPDATE
20014869,UPDATE
20014870,UPDATE
20014871,UPDATE
20014872,UPDATE
20014873,UPDATE
20014874,UPDATE
20014875,UPDATE
20014876,UPDATE
20014877,UPDATE
20014878,UPDATE
20014879,UPDATE
20014880,UPDATE
20014881,UPDATE
20014882,UPDATE
20014883,UPDATE
20014884,UPDATE
20014885,UPDATE
20014886,UPDATE
20014887,UPDATE
20014888,UPDATE
20014889,UPDATE
20014890,UPDATE
20014891,UPDATE
20014892,UPDATE
20014893,UPDATE
20014894,UPDATE
20014914,UPDATE
20014915,UPDATE
20014947,UPDATE
20014948,UPDATE
20014980,UPDATE
20014981,UPDATE
20014982,UPDATE
20014983,UPDATE
20014985,UPDATE
20014986,UPDATE
20015013,UPDATE
20015014,UPDATE
20015015,UPDATE
20015016,UPDATE
20015017,UPDATE
20015018,UPDATE
20015019,UPDATE
20015020,UPDATE
20015021,UPDATE
20015022,UPDATE
20015046,UPDATE
20015047,UPDATE
20015048,UPDATE
20015049,UPDATE
20015050,UPDATE
20015051,UPDATE
20015052,UPDATE
20015053,UPDATE
20015054,UPDATE
20015055,UPDATE
20015056,UPDATE
20015057,UPDATE
20015058,UPDATE
20015059,UPDATE
20015060,UPDATE
20015061,UPDATE
20015062,UPDATE
20015063,UPDATE
20015065,UPDATE
20015066,UPDATE
20015067,UPDATE
20015068,UPDATE
20015069,UPDATE
20015070,UPDATE
20015071,UPDATE
20015072,UPDATE
20015073,UPDATE
20015074,UPDATE
20015075,UPDATE
20015076,UPDATE
20015077,UPDATE
20015078,UPDATE
20015079,UPDATE
20015080,UPDATE
20015081,UPDATE
20015082,UPDATE
20015083,UPDATE
20015085,UPDATE
20015086,UPDATE
20015087,UPDATE
20015088,UPDATE
20015112,UPDATE
20015113,UPDATE
20015114,UPDATE
20015115,UPDATE
20015116,UPDATE
20015117,UPDATE
20015118,UPDATE
20015119,UPDATE
20015120,UPDATE
20015121,UPDATE
20015122,UPDATE
20015145,UPDATE
20015146,UPDATE
20015147,UPDATE
20015148,UPDATE
20015149,UPDATE
20015150,UPDATE
20015151,UPDATE
20015153,UPDATE
20015154,UPDATE
20015155,UPDATE
20015157,UPDATE
20015158,UPDATE
20015159,UPDATE
20015160,UPDATE
20015161,UPDATE
20015162,UPDATE
20015163,UPDATE
20015164,UPDATE
20015178,UPDATE
20015211,UPDATE
20015212,UPDATE
20015213,UPDATE
20015214,UPDATE
20015215,UPDATE
20015216,UPDATE
20015217,UPDATE
20015218,UPDATE
20015219,UPDATE
20015222,UPDATE
20015223,UPDATE
20015224,UPDATE
20015225,UPDATE
20015226,UPDATE
20015227,UPDATE
20015228,UPDATE
20015229,UPDATE
20015230,UPDATE
20015231,UPDATE
20015232,UPDATE
20015234,UPDATE
20015235,UPDATE
20015236,UPDATE
20015237,UPDATE
20015238,UPDATE
20015244,UPDATE
20015245,UPDATE
20015246,UPDATE
20015248,UPDATE
20015249,UPDATE
20015250,UPDATE
20015251,UPDATE
20015252,UPDATE
20015253,UPDATE
20015254,UPDATE
20015255,UPDATE
20015256,UPDATE
20015257,UPDATE
20015258,UPDATE
20015259,UPDATE
20015260,UPDATE
20015261,UPDATE
20015277,UPDATE
20015280,UPDATE
20015281,UPDATE
20015282,UPDATE
20015283,UPDATE
20015284,UPDATE
20015285,UPDATE
20015286,UPDATE
20015287,UPDATE
20015288,UPDATE
20015289,UPDATE
20015290,UPDATE
20015292,UPDATE
20015293,UPDATE
20015294,UPDATE
20015295,UPDATE
20015296,UPDATE
20015297,UPDATE
20015298,UPDATE
20015299,UPDATE
20015300,UPDATE
20015301,UPDATE
20015302,UPDATE
20015310,UPDATE
20015311,UPDATE
20015343,UPDATE
20015376,UPDATE
20015377,UPDATE
20015378,UPDATE
20015379,UPDATE
20015380,UPDATE
20015381,UPDATE
20015382,UPDATE
20015383,UPDATE
20015384,UPDATE
20015385,UPDATE
20015409,UPDATE
20015410,UPDATE
20015411,UPDATE
20015412,UPDATE
20015413,UPDATE
20015414,UPDATE
20015415,UPDATE
20015416,UPDATE
20015417,UPDATE
20015418,UPDATE
20015419,UPDATE
20015420,UPDATE
20015421,UPDATE
20015422,UPDATE
20015423,UPDATE
20015424,UPDATE
20015425,UPDATE
20015426,UPDATE
20015427,UPDATE
20015428,UPDATE
20015429,UPDATE
20015430,UPDATE
20015431,UPDATE
20015432,UPDATE
20015433,UPDATE
20015434,UPDATE
20015435,UPDATE
20015436,UPDATE
20015437,UPDATE
20015438,UPDATE
20015439,UPDATE
20015440,UPDATE
20015441,UPDATE
20015442,UPDATE
20015443,UPDATE
20015445,UPDATE
20015446,UPDATE
20015447,UPDATE
20015448,UPDATE
20015449,UPDATE
20015451,UPDATE
20015452,UPDATE
20015453,UPDATE
20015454,UPDATE
20015455,UPDATE
20015456,UPDATE
20015457,UPDATE
20015458,UPDATE
20015459,UPDATE
20015460,UPDATE
20015475,UPDATE
20015476,UPDATE
20015477,UPDATE
20015478,UPDATE
20015508,UPDATE
20015509,UPDATE
20015510,UPDATE
20015511,UPDATE
20015512,UPDATE
20015513,UPDATE
20015515,UPDATE
20015516,UPDATE
20015517,UPDATE
20015541,UPDATE
20015542,UPDATE
20015543,UPDATE
20015544,UPDATE
20015545,UPDATE
20015546,UPDATE
20015547,UPDATE
20015548,UPDATE
20015550,UPDATE
20015551,UPDATE
20015554,UPDATE
20015555,UPDATE
20015556,UPDATE
20015557,UPDATE
20015558,UPDATE
20015559,UPDATE
20015560,UPDATE
20015561,UPDATE
20015574,UPDATE
20015575,UPDATE
20015576,UPDATE
20015577,UPDATE
20015578,UPDATE
20015579,UPDATE
20015580,UPDATE
20015581,UPDATE
20015582,UPDATE
20015583,UPDATE
20015584,UPDATE
20015585,UPDATE
20015586,UPDATE
20015587,UPDATE
20015588,UPDATE
20015589,UPDATE
20015590,UPDATE
20015591,UPDATE
20015592,UPDATE
20015593,UPDATE
20015594,UPDATE
20015595,UPDATE
20015596,UPDATE
20015597,UPDATE
20015598,UPDATE
20015599,UPDATE
20015600,UPDATE
20015601,UPDATE
20015602,UPDATE
20015603,UPDATE
20015609,UPDATE
20015610,UPDATE
20015611,UPDATE
20015612,UPDATE
20015613,UPDATE
20015614,UPDATE
20015615,UPDATE
20015616,UPDATE
20015621,UPDATE
20015622,UPDATE
20015623,UPDATE
20015624,UPDATE
20015625,UPDATE
20015627,UPDATE
20015640,UPDATE
20015641,UPDATE
20015642,UPDATE
20015643,UPDATE
20015644,UPDATE
20015645,UPDATE
20015646,UPDATE
20015647,UPDATE
20015648,UPDATE
20015649,UPDATE
20015650,UPDATE
20015651,UPDATE
20015652,UPDATE
20015653,UPDATE
20015654,UPDATE
20015656,UPDATE
20015673,UPDATE
20015674,UPDATE
20015675,UPDATE
20015676,UPDATE
20015677,UPDATE
20015678,UPDATE
20015706,UPDATE
20015707,UPDATE
20015708,UPDATE
20015709,UPDATE
20015710,UPDATE
20015711,UPDATE
20015712,UPDATE
20015713,UPDATE
20015714,UPDATE
20015715,UPDATE
20015716,UPDATE
20015717,UPDATE
20015718,UPDATE
20015719,UPDATE
20015721,UPDATE
20015722,UPDATE
20015723,UPDATE
20015724,UPDATE
20015725,UPDATE
20015726,UPDATE
20015727,UPDATE
20015728,UPDATE
20015729,UPDATE
20015730,UPDATE
20015731,UPDATE
20015732,UPDATE
20015733,UPDATE
20015734,UPDATE
20015735,UPDATE
20015736,UPDATE
20015737,UPDATE
20015738,UPDATE
20015739,UPDATE
20015740,UPDATE
20015741,UPDATE
20015742,UPDATE
20015744,UPDATE
20015745,UPDATE
20015747,UPDATE
20015748,UPDATE
20015749,UPDATE
20015750,UPDATE
20015751,UPDATE
20015752,UPDATE
20015753,UPDATE
20015754,UPDATE
20015755,UPDATE
20015756,UPDATE
20015757,UPDATE
20015761,UPDATE
20015762,UPDATE
20015763,UPDATE
20015764,UPDATE
20015765,UPDATE
20015767,UPDATE
20015768,UPDATE
20015772,UPDATE
20015773,UPDATE
20015774,UPDATE
20015776,UPDATE
20015805,UPDATE
20015838,UPDATE
20015839,UPDATE
20015840,UPDATE
20015841,UPDATE
20015842,UPDATE
20015843,UPDATE
20015844,UPDATE
20015845,UPDATE
20015871,UPDATE
20015872,UPDATE
20015873,UPDATE
20015874,UPDATE
20015875,UPDATE
20015876,UPDATE
20015877,UPDATE
20015878,UPDATE
20015879,UPDATE
20015880,UPDATE
20015881,UPDATE
20015882,UPDATE
20015883,UPDATE
20015884,UPDATE
20015885,UPDATE
20015886,UPDATE
20015887,UPDATE
20015888,UPDATE
20015889,UPDATE
20015890,UPDATE
20015891,UPDATE
20015904,UPDATE
20015905,UPDATE
20015906,UPDATE
20015907,UPDATE
20015908,UPDATE
20015909,UPDATE
20015910,UPDATE
20015911,UPDATE
20015912,UPDATE
20015913,UPDATE
20015937,UPDATE
20015938,UPDATE
20015939,UPDATE
20015940,UPDATE
20015941,UPDATE
20015942,UPDATE
20015943,UPDATE
20015970,UPDATE
20015972,UPDATE
20015973,UPDATE
20015974,UPDATE
20015975,UPDATE
20015976,UPDATE
20015977,UPDATE
20015978,UPDATE
20015979,UPDATE
20015980,UPDATE
20015981,UPDATE
20015982,UPDATE
20015983,UPDATE
20015984,UPDATE
20015985,UPDATE
20015986,UPDATE
20015987,UPDATE
20015988,UPDATE
20015989,UPDATE
20015990,UPDATE
20015991,UPDATE
20015992,UPDATE
20015993,UPDATE
20015994,UPDATE
20015995,UPDATE
20015998,UPDATE
20015999,UPDATE
20016000,UPDATE
20016002,UPDATE
20016003,UPDATE
20016004,UPDATE
20016005,UPDATE
20016006,UPDATE
20016007,UPDATE
20016008,UPDATE
20016009,UPDATE
20016010,UPDATE
20016011,UPDATE
20016012,UPDATE
20016036,UPDATE
20016037,UPDATE
20016038,UPDATE
20016039,UPDATE
20016040,UPDATE
20016041,UPDATE
20016042,UPDATE
20016043,UPDATE
20016044,UPDATE
20016045,UPDATE
20016046,UPDATE
20016047,UPDATE
20016048,UPDATE
20016049,UPDATE
20016050,UPDATE
20016051,UPDATE
20016052,UPDATE
20016053,UPDATE
20016054,UPDATE
20016055,UPDATE
20016056,UPDATE
20016057,UPDATE
20016058,UPDATE
20016059,UPDATE
20016060,UPDATE
20016061,UPDATE
20016062,UPDATE
20016063,UPDATE
20016064,UPDATE
20016065,UPDATE
20016066,UPDATE
20016067,UPDATE
20016069,UPDATE
20016070,UPDATE
20016071,UPDATE
20016072,UPDATE
20016073,UPDATE
20016074,UPDATE
20016075,UPDATE
20016077,UPDATE
20016078,UPDATE
20016079,UPDATE
20016081,UPDATE
20016082,UPDATE
20016083,UPDATE
20016085,UPDATE
20016086,UPDATE
20016087,UPDATE
20016088,UPDATE
20016089,UPDATE
20016090,UPDATE
20016091,UPDATE
20016092,UPDATE
20016093,UPDATE
20016094,UPDATE
20016095,UPDATE
20016096,UPDATE
20016098,UPDATE
20016099,UPDATE
20016102,UPDATE
20016103,UPDATE
20016104,UPDATE
20016105,UPDATE
20016135,UPDATE
20016136,UPDATE
20016168,UPDATE
20016201,UPDATE
20016234,UPDATE
20016267,UPDATE
20016300,UPDATE
20016333,UPDATE
20016367,UPDATE
20016368,UPDATE
20016369,UPDATE
20016370,UPDATE
20016371,UPDATE
20016372,UPDATE
20016373,UPDATE
20016399,UPDATE
20016400,UPDATE
20016402,UPDATE
20016403,UPDATE
20016432,UPDATE
20016433,UPDATE
20016434,UPDATE
20016435,UPDATE
20016436,UPDATE
20016437,UPDATE
20016438,UPDATE
20016439,UPDATE
20016440,UPDATE
20016441,UPDATE
20016442,UPDATE
20016443,UPDATE
20016444,UPDATE
20016445,UPDATE
20016446,UPDATE
20016447,UPDATE
20016465,UPDATE
20016466,UPDATE
20016467,UPDATE
20016468,UPDATE
20016469,UPDATE
20016472,UPDATE
20016473,UPDATE
20016474,UPDATE
20016475,UPDATE
20016476,UPDATE
20016477,UPDATE
20016480,UPDATE
20016481,UPDATE
20016482,UPDATE
20016483,UPDATE
20016484,UPDATE
20016485,UPDATE
20016486,UPDATE
20016487,UPDATE
20016488,UPDATE
20016489,UPDATE
20016491,UPDATE
20016493,UPDATE
20016494,UPDATE
20016495,UPDATE
20016496,UPDATE
20016497,UPDATE
20016498,UPDATE
20016499,UPDATE
20016500,UPDATE
20016501,UPDATE
20016502,UPDATE
20016503,UPDATE
20016504,UPDATE
20016531,UPDATE
20016532,UPDATE
20016533,UPDATE
20016534,UPDATE
20016535,UPDATE
20016536,UPDATE
20016537,UPDATE
20016538,UPDATE
20016539,UPDATE
20016540,UPDATE
20016541,UPDATE
20016542,UPDATE
20016543,UPDATE
20016544,UPDATE
20016546,UPDATE
20016547,UPDATE
20016548,UPDATE
20016551,UPDATE
20016564,UPDATE
20016565,UPDATE
20016597,UPDATE
20016598,UPDATE
20016599,UPDATE
20016600,UPDATE
20016601,UPDATE
20016602,UPDATE
20016630,UPDATE
20016631,UPDATE
20016632,UPDATE
20016633,UPDATE
20016634,UPDATE
20016636,UPDATE
20016637,UPDATE
20016638,UPDATE
20016639,UPDATE
20016640,UPDATE
20016641,UPDATE
20016642,UPDATE
20016643,UPDATE
20016644,UPDATE
20016645,UPDATE
20016646,UPDATE
20016647,UPDATE
20016665,UPDATE
20016666,UPDATE
20016667,UPDATE
20016668,UPDATE
20016669,UPDATE
20016670,UPDATE
20016671,UPDATE
20016674,UPDATE
20016675,UPDATE
20016676,UPDATE
20016677,UPDATE
20016678,UPDATE
20016679,UPDATE
20016680,UPDATE
20016681,UPDATE
20016696,UPDATE
20016697,UPDATE
20016698,UPDATE
20016699,UPDATE
20016700,UPDATE
20016701,UPDATE
20016702,UPDATE
20016703,UPDATE
20016704,UPDATE
20016705,UPDATE
20016706,UPDATE
20016708,UPDATE
20016709,UPDATE
20016710,UPDATE
20016711,UPDATE
20016712,UPDATE
20016713,UPDATE
20016714,UPDATE
20016715,UPDATE
20016716,UPDATE
20016717,UPDATE
20016718,UPDATE
20016719,UPDATE
20016720,UPDATE
20016721,UPDATE
20016722,UPDATE
20016723,UPDATE
20016724,UPDATE
20016725,UPDATE
20016728,UPDATE
20016729,UPDATE
20016731,UPDATE
20016732,UPDATE
20016733,UPDATE
20016734,UPDATE
20016736,UPDATE
20016737,UPDATE
20016738,UPDATE
20016739,UPDATE
20016740,UPDATE
20016741,UPDATE
20016742,UPDATE
20016743,UPDATE
20016744,UPDATE
20016745,UPDATE
20016746,UPDATE
20016747,UPDATE
20016748,UPDATE
20016749,UPDATE
20016750,UPDATE
20016751,UPDATE
20016752,UPDATE
20016753,UPDATE
20016755,UPDATE
20016756,UPDATE
20016758,UPDATE
20016759,UPDATE
20016760,UPDATE
20016761,UPDATE
20016763,UPDATE
20016764,UPDATE
20016765,UPDATE
20016766,UPDATE
20016767,UPDATE
20016768,UPDATE
20016795,UPDATE
20016796,UPDATE
20016797,UPDATE
20016798,UPDATE
20016799,UPDATE
20016800,UPDATE
20016801,UPDATE
20016803,UPDATE
20016804,UPDATE
20016805,UPDATE
20016806,UPDATE
20016807,UPDATE
20016808,UPDATE
20016809,UPDATE
20016810,UPDATE
20016811,UPDATE
20016812,UPDATE
20016813,UPDATE
20016814,UPDATE
20016815,UPDATE
20016816,UPDATE
20016817,UPDATE
20016818,UPDATE
20016819,UPDATE
20016820,UPDATE
20016821,UPDATE
20016822,UPDATE
20016823,UPDATE
20016824,UPDATE
20016825,UPDATE
20016826,UPDATE
20016827,UPDATE
20016828,UPDATE
20016829,UPDATE
20016830,UPDATE
20016831,UPDATE
20016832,UPDATE
20016833,UPDATE
20016834,UPDATE
20016835,UPDATE
20016836,UPDATE
20016837,UPDATE
20016838,UPDATE
20016839,UPDATE
20016840,UPDATE
20016841,UPDATE
20016842,UPDATE
20016843,UPDATE
20016844,UPDATE
20016845,UPDATE
20016846,UPDATE
20016847,UPDATE
20016848,UPDATE
20016849,UPDATE
20016850,UPDATE
20016861,UPDATE
20016862,UPDATE
20016863,UPDATE
20016864,UPDATE
20016865,UPDATE
20016866,UPDATE
20016867,UPDATE
20016868,UPDATE
20016869,UPDATE
20016871,UPDATE
20016872,UPDATE
20016873,UPDATE
20016874,UPDATE
20016875,UPDATE
20016876,UPDATE
20016877,UPDATE
20016878,UPDATE
20016894,UPDATE
20016895,UPDATE
20016896,UPDATE
20016897,UPDATE
20016898,UPDATE
20016899,UPDATE
20016900,UPDATE
20016901,UPDATE
20016902,UPDATE
20016903,UPDATE
20016904,UPDATE
20016905,UPDATE
20016906,UPDATE
20016907,UPDATE
20016908,UPDATE
20016909,UPDATE
20016910,UPDATE
20016911,UPDATE
20016912,UPDATE
20016913,UPDATE
20016914,UPDATE
20016915,UPDATE
20016916,UPDATE
20016917,UPDATE
20016919,UPDATE
20016920,UPDATE
20016921,UPDATE
20016922,UPDATE
20016924,UPDATE
20016925,UPDATE
20016927,UPDATE
20016928,UPDATE
20016961,UPDATE
20016962,UPDATE
20016963,UPDATE
20016964,UPDATE
20016965,UPDATE
20016966,UPDATE
20016967,UPDATE
20016968,UPDATE
20016969,UPDATE
20016970,UPDATE
20016971,UPDATE
20016972,UPDATE
20016973,UPDATE
20016974,UPDATE
20016975,UPDATE
20016976,UPDATE
20016977,UPDATE
20016978,UPDATE
20016979,UPDATE
20016980,UPDATE
20016981,UPDATE
20016982,UPDATE
20016983,UPDATE
20016993,UPDATE
20016994,UPDATE
20016995,UPDATE
20016996,UPDATE
20016997,UPDATE
20016998,UPDATE
20016999,UPDATE
20017000,UPDATE
20017001,UPDATE
20017002,UPDATE
20017003,UPDATE
20017004,UPDATE
20017005,UPDATE
20017006,UPDATE
20017007,UPDATE
20017008,UPDATE
20017009,UPDATE
20017010,UPDATE
20017011,UPDATE
20017012,UPDATE
20017013,UPDATE
20017026,UPDATE
20017027,UPDATE
20017028,UPDATE
20017029,UPDATE
20017030,UPDATE
20017031,UPDATE
20017032,UPDATE
20017033,UPDATE
20017034,UPDATE
20017035,UPDATE
20017036,UPDATE
20017037,UPDATE
20017038,UPDATE
20017039,UPDATE
20017040,UPDATE
20017041,UPDATE
20017042,UPDATE
20017043,UPDATE
20017044,UPDATE
20017045,UPDATE
20017046,UPDATE
20017047,UPDATE
20017048,UPDATE
20017049,UPDATE
20017050,UPDATE
20017051,UPDATE
20017052,UPDATE
20017053,UPDATE
20017054,UPDATE
20017055,UPDATE
20017056,UPDATE
20017057,UPDATE
20017058,UPDATE
20017059,UPDATE
20017060,UPDATE
20017061,UPDATE
20017062,UPDATE
20017063,UPDATE
20017064,UPDATE
20017065,UPDATE
20017066,UPDATE
20017067,UPDATE
20017068,UPDATE
20017092,UPDATE
20017093,UPDATE
20017094,UPDATE
20017095,UPDATE
20017096,UPDATE
